ID,Dt_Customer,Age_Group,Age,Education,Marital_Status,Income_Group,Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Response,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Children,campaignAccept
7342,2012-09-09,Adult,53,Postgraduate,Single,High,59184.0,6,3,6,6,12,5,0,0,0,0,0,0,0,341,142,113,259,151,66,1,Never Accepted
837,2013-09-11,Adult,37,Graduate,Together,High,54809.0,0,4,2,1,5,4,0,0,0,0,0,0,0,63,6,57,13,13,22,2,Never Accepted
9500,2013-01-25,Adult,55,Graduate,Together,High,58113.0,66,3,9,2,8,7,0,0,0,0,0,1,0,221,104,169,102,78,84,1,Never Accepted
3602,2013-12-31,Adult,56,Postgraduate,Together,High,51412.0,42,2,3,2,4,4,0,0,0,0,0,0,0,140,3,29,4,5,14,1,Never Accepted
2995,2013-08-17,Adult,57,Postgraduate,Together,High,66636.0,64,1,3,4,9,1,0,0,0,0,0,0,0,291,10,689,84,10,0,0,Never Accepted
1118,2013-02-20,Adult,58,Postgraduate,Together,Low,50965.0,87,3,10,4,5,8,0,0,1,0,0,0,0,544,13,85,8,6,29,1,Accepted once or more
3068,2013-10-29,Adult,24,Graduate,Together,Lowest,18351.0,1,1,2,0,3,7,0,0,0,0,0,0,0,1,12,9,0,14,7,0,Never Accepted
8955,2014-02-16,Adult,57,Postgraduate,Together,Low,40451.0,54,1,1,1,2,5,0,0,1,0,0,0,0,35,0,4,0,0,10,2,Accepted once or more
945,2013-05-22,Adult,49,Graduate,Together,Low,36317.0,53,2,3,0,4,7,0,0,0,0,0,0,0,87,3,25,3,2,13,1,Never Accepted
5644,2013-10-12,Adult,57,Graduate,Together,Low,42213.0,96,2,5,1,7,7,0,0,0,1,0,0,0,309,3,24,4,3,20,1,Accepted once or more
7192,2013-04-15,Adult,59,Graduate,Together,High,65748.0,58,2,2,4,10,1,0,0,0,0,0,1,0,172,73,93,95,78,34,1,Never Accepted
2324,2013-10-27,Adult,42,Graduate,Together,Highest,77044.0,12,2,7,11,11,4,0,0,1,0,0,0,0,625,38,242,50,34,76,1,Accepted once or more
697,2013-03-12,Adult,45,Graduate,Together,Highest,74918.0,78,1,5,9,6,3,0,0,0,0,1,0,0,972,59,913,25,19,59,0,Accepted once or more
3439,2012-10-31,Adult,42,Graduate,Together,High,56721.0,64,5,4,1,5,6,0,0,0,0,0,0,0,157,6,39,6,13,75,2,Never Accepted
1506,2013-06-28,Adult,39,Graduate,Single,Low,42160.0,26,4,2,1,4,6,0,0,0,0,0,0,1,48,9,45,3,15,20,2,Accepted once or more
232,2013-07-17,Adult,49,Graduate,Single,High,61559.0,8,1,4,2,10,3,0,0,0,0,0,0,0,279,83,88,32,14,34,1,Never Accepted
8876,2012-08-08,Adult,51,Postgraduate,Together,Lowest,33629.0,49,5,3,1,4,9,0,0,0,0,0,0,0,132,0,16,0,0,4,2,Never Accepted
9739,2013-01-19,Adult,51,Graduate,Single,Lowest,34377.0,55,2,2,2,2,7,0,0,0,0,0,0,0,62,0,22,3,1,26,1,Never Accepted
10395,2012-08-22,Adult,28,Undergraduate,Single,Lowest,8940.0,25,3,3,1,3,8,0,0,0,0,0,0,0,1,45,3,4,6,42,1,Never Accepted
1176,2013-09-22,Adult,41,Graduate,Together,Lowest,26228.0,50,1,1,0,2,8,0,0,0,0,0,0,0,2,6,4,3,1,9,1,Never Accepted
1627,2013-01-26,Adult,57,Postgraduate,Single,Highest,77297.0,84,1,5,7,9,4,1,0,0,0,0,0,0,408,61,109,48,122,41,0,Accepted once or more
938,2013-07-30,Adult,33,Graduate,Together,Low,40211.0,30,2,2,1,2,8,0,0,1,0,0,0,0,51,1,7,2,1,25,2,Accepted once or more
2740,2013-09-22,Adult,56,Postgraduate,Single,Lowest,33438.0,81,4,2,1,4,5,0,0,0,0,0,0,0,62,1,16,3,2,6,2,Never Accepted
257,2013-04-28,Adult,55,Postgraduate,Together,Highest,75032.0,74,2,5,4,9,3,0,0,0,0,0,0,0,952,12,180,47,12,12,1,Never Accepted
4058,2013-10-12,Adult,59,Postgraduate,Single,High,61284.0,76,1,11,2,8,6,0,0,0,1,0,0,0,618,15,106,20,7,45,0,Accepted once or more
7736,2012-10-22,Adult,28,Graduate,Together,Lowest,22518.0,36,2,2,1,2,5,0,0,1,0,0,0,1,11,7,12,2,2,27,1,Accepted once or more
8210,2013-08-15,Adult,39,Postgraduate,Together,High,54730.0,64,5,4,1,8,4,0,0,0,0,0,0,0,318,3,17,4,7,56,1,Never Accepted
833,2014-03-30,Adult,59,Postgraduate,Together,Low,38452.0,62,3,3,0,3,7,0,0,0,0,0,0,0,56,0,14,0,0,2,2,Never Accepted
6230,2013-02-15,Adult,43,Graduate,Single,Low,44421.0,53,5,5,0,4,8,0,0,0,0,0,0,0,110,5,59,7,1,7,2,Never Accepted
7325,2013-06-29,Adult,28,Postgraduate,Together,Low,38197.0,86,1,1,0,3,5,0,0,0,0,0,0,0,23,0,11,2,1,3,1,Never Accepted
1307,2014-02-09,Adult,36,Graduate,Single,Low,41986.0,15,3,3,0,4,4,0,0,0,0,0,0,0,27,5,8,8,3,12,1,Never Accepted
1502,2013-03-21,Adult,31,Graduate,Together,Lowest,28427.0,67,2,2,0,3,8,0,0,0,0,0,0,0,18,3,19,3,3,6,1,Never Accepted
6211,2014-05-02,Adult,38,Postgraduate,Together,Low,37395.0,47,1,1,0,3,6,0,0,0,0,0,0,0,18,0,9,0,1,11,1,Never Accepted
843,2014-05-26,Adult,43,Graduate,Together,High,64722.0,47,4,8,2,11,6,0,0,0,0,0,0,0,303,0,280,60,147,15,1,Never Accepted
4174,2014-04-17,Adult,58,Postgraduate,Together,High,55249.0,81,1,2,1,4,3,0,0,0,0,0,0,0,97,1,19,2,0,11,1,Never Accepted
9757,2013-10-04,Adult,42,Graduate,Together,Highest,84906.0,98,1,5,6,12,2,0,1,0,1,1,0,0,997,15,414,99,30,76,0,Accepted once or more
286,2013-11-29,Adult,62,Graduate,Single,Low,44213.0,48,4,2,1,5,6,0,0,0,0,0,0,0,95,11,35,0,4,7,2,Never Accepted
11086,2014-01-18,Adult,30,Undergraduate,Single,Lowest,25707.0,18,1,1,0,3,7,0,0,0,0,0,0,0,1,6,2,3,6,3,1,Never Accepted
1921,2013-10-03,Adult,47,Postgraduate,Together,High,59062.0,74,2,2,0,3,4,0,0,0,0,0,0,0,46,1,12,3,0,9,3,Never Accepted
4138,2014-05-24,Adult,52,Graduate,Single,Highest,76624.0,68,1,5,10,7,1,0,0,1,0,0,0,0,411,106,147,54,115,66,1,Accepted once or more
7718,2014-04-20,Elder,67,Postgraduate,Together,High,66000.0,36,1,1,3,5,1,0,0,0,0,0,0,0,244,51,270,101,0,45,0,Never Accepted
1291,2012-08-04,Adult,36,Postgraduate,Together,Lowest,27683.0,90,4,6,2,4,8,0,0,0,0,0,0,0,152,9,121,12,12,45,1,Never Accepted
803,2013-04-05,Adult,46,Graduate,Together,Low,40521.0,82,1,0,1,2,5,0,0,0,0,0,0,0,12,0,5,0,0,4,2,Never Accepted
4298,2014-03-24,Adult,41,Postgraduate,Together,Lowest,20427.0,63,1,1,0,2,8,0,0,0,0,0,0,0,5,0,4,0,0,1,1,Never Accepted
10833,2014-05-24,Adult,39,Graduate,Together,High,65106.0,55,3,8,3,13,6,0,0,0,1,0,0,0,790,19,133,12,0,19,1,Accepted once or more
9606,2013-08-27,Adult,49,Postgraduate,Together,Highest,69969.0,64,1,4,2,6,3,1,0,0,0,1,0,1,882,29,514,38,29,44,0,Accepted once or more
8534,2013-07-16,Adult,62,Graduate,Together,High,67433.0,51,4,6,5,13,4,0,0,0,1,0,0,0,615,28,259,12,48,30,2,Accepted once or more
5153,2013-02-22,Adult,47,Postgraduate,Together,Highest,77766.0,97,2,11,10,11,6,0,0,1,0,0,0,1,1004,59,265,115,59,27,1,Accepted once or more
961,2013-09-12,Adult,42,Graduate,Together,Highest,74716.0,92,2,7,3,5,4,0,0,0,0,0,0,0,133,27,421,13,195,71,1,Never Accepted
6653,2012-07-30,Adult,44,Postgraduate,Together,High,55158.0,72,4,7,2,5,7,0,0,0,0,0,0,1,293,0,87,4,11,23,2,Accepted once or more
9094,2012-08-03,Adult,59,Postgraduate,Together,High,62972.0,39,2,7,4,3,6,0,0,0,0,0,0,1,313,15,47,20,0,192,1,Accepted once or more
810,2014-05-12,Adult,39,Graduate,Together,Highest,74190.0,49,2,4,2,11,2,0,0,0,0,0,0,0,151,81,86,168,91,64,1,Never Accepted
5493,2014-03-19,Adult,38,Graduate,Together,Low,39356.0,21,1,1,0,2,6,0,0,1,0,0,0,0,15,0,2,0,0,6,2,Accepted once or more
2147,2013-08-16,Adult,45,Graduate,Together,Highest,76653.0,91,1,4,7,11,2,1,0,0,0,1,0,0,736,63,946,219,189,126,0,Accepted once or more
3979,2013-05-22,Adult,31,Postgraduate,Single,Highest,90687.0,98,1,6,2,8,2,0,0,0,0,1,0,1,982,17,672,23,34,51,0,Accepted once or more
6049,2013-12-05,Adult,32,Postgraduate,Together,Highest,73450.0,85,1,7,8,11,3,1,0,1,0,0,0,0,1142,51,415,90,69,37,0,Accepted once or more
8147,2013-07-06,Adult,54,Graduate,Together,Lowest,31454.0,40,3,2,0,3,8,0,0,0,0,0,0,0,28,0,11,0,0,9,2,Never Accepted
1857,2014-03-06,Adult,62,Graduate,Single,Low,47139.0,2,2,2,1,2,7,0,0,0,0,0,0,1,46,0,12,0,2,23,2,Accepted once or more
5207,2012-09-24,Adult,51,Postgraduate,Together,High,53378.0,41,10,9,4,6,8,0,0,0,0,0,0,1,489,6,152,8,6,132,2,Accepted once or more
11114,2013-02-08,Adult,44,Graduate,Together,Lowest,19656.0,94,3,2,1,3,7,0,0,0,0,0,0,0,25,4,9,6,8,32,1,Never Accepted
5429,2013-08-20,Elder,66,Postgraduate,Together,Low,45579.0,10,1,4,1,4,6,0,0,0,0,0,0,0,145,1,33,2,1,1,1,Never Accepted
9400,2014-06-21,Adult,56,Postgraduate,Single,Highest,85485.0,73,1,6,6,6,2,0,0,0,0,0,0,0,630,26,611,44,18,54,0,Never Accepted
7488,2013-01-22,Adult,51,Postgraduate,Single,High,64191.0,30,3,5,3,13,3,0,0,0,0,0,0,0,420,15,186,151,38,15,1,Never Accepted
195,2012-08-26,Adult,42,Graduate,Single,Low,38808.0,21,4,5,1,4,8,0,0,1,0,0,0,1,125,17,52,3,19,30,1,Accepted once or more
635,2013-03-19,Adult,48,Postgraduate,Together,High,57183.0,51,8,9,1,7,8,0,0,0,0,0,0,0,464,5,64,7,0,70,2,Never Accepted
7527,2012-11-21,Adult,46,Postgraduate,Single,Lowest,23748.0,97,3,2,1,3,8,0,0,0,0,0,0,0,6,6,29,12,15,8,1,Never Accepted
10319,2013-02-26,Adult,43,Graduate,Together,High,66303.0,56,4,3,4,11,8,0,0,0,1,0,0,0,1090,12,96,16,12,60,1,Accepted once or more
2296,2013-12-16,Adult,39,Postgraduate,Together,Low,37368.0,4,1,1,0,2,6,0,0,1,0,0,0,0,3,2,11,2,2,10,1,Accepted once or more
10637,2013-01-01,Adult,50,Graduate,Together,Low,40800.0,77,2,3,0,3,7,0,0,0,0,0,1,0,24,0,27,8,30,10,3,Never Accepted
2931,2012-09-21,Adult,36,Graduate,Single,Highest,71847.0,95,0,6,7,9,3,1,0,0,0,0,0,0,737,21,106,55,63,210,0,Accepted once or more
907,2013-11-29,Adult,39,Graduate,Together,Low,46149.0,36,5,5,1,7,5,0,0,0,0,0,0,0,254,6,71,4,0,27,1,Never Accepted
3698,2012-08-09,Adult,31,Graduate,Together,Highest,78687.0,13,1,4,6,8,2,0,0,0,0,1,0,1,817,185,687,145,55,241,0,Accepted once or more
9516,2012-08-18,Adult,43,Postgraduate,Single,Low,49118.0,90,2,9,7,10,7,0,1,0,1,0,0,1,620,54,239,99,98,119,0,Accepted once or more
679,2012-09-20,Adult,57,Postgraduate,Together,Low,37633.0,49,2,1,0,3,9,0,0,0,0,0,0,0,13,4,20,0,0,1,2,Never Accepted
7384,2013-07-21,Adult,63,Postgraduate,Together,Low,39767.0,18,2,7,1,7,8,0,0,0,0,0,0,0,113,61,204,34,26,47,0,Never Accepted
5043,2012-11-05,Adult,63,Undergraduate,Together,Lowest,26997.0,89,2,4,2,5,7,0,0,0,0,0,0,0,7,23,78,133,49,144,0,Never Accepted
5267,2013-03-14,Adult,44,Graduate,Single,Lowest,33986.0,43,1,1,0,3,7,0,0,0,0,0,0,0,16,2,18,2,1,5,1,Never Accepted
339,2012-11-23,Adult,42,Postgraduate,Together,High,57091.0,82,2,9,2,5,7,0,0,0,1,0,0,1,462,0,24,6,0,4,1,Accepted once or more
2516,2013-06-08,Adult,45,Postgraduate,Together,Low,46831.0,84,2,1,2,2,4,0,0,0,0,0,0,0,22,2,10,6,4,34,2,Never Accepted
9010,2013-02-10,Adult,42,Postgraduate,Together,Highest,83151.0,80,1,5,7,10,2,1,0,1,0,1,0,1,968,147,842,137,42,210,0,Accepted once or more
378,2012-12-30,Adult,43,Graduate,Together,High,52531.0,68,2,7,2,10,6,0,0,0,0,0,0,0,283,112,151,51,72,125,0,Never Accepted
4808,2013-09-05,Adult,58,Graduate,Together,Lowest,15759.0,12,1,1,0,2,7,0,0,0,0,0,0,0,1,2,5,6,0,3,0,Never Accepted
7628,2014-03-18,Adult,41,Postgraduate,Together,Low,43050.0,10,2,2,0,4,5,0,0,0,0,0,0,0,30,5,24,6,3,8,1,Never Accepted
7128,2013-12-07,Adult,37,Postgraduate,Single,Low,42997.0,91,1,1,0,2,7,0,0,0,0,0,0,0,4,0,5,0,1,5,2,Never Accepted
2811,2014-04-12,Adult,51,Postgraduate,Single,Low,48918.0,21,2,1,0,4,4,0,0,0,0,0,0,0,52,0,9,0,0,1,2,Never Accepted
3551,2014-03-29,Adult,60,Postgraduate,Together,High,60033.0,28,2,2,1,5,2,0,0,0,0,0,0,0,62,1,57,19,11,48,1,Never Accepted
1663,2013-10-25,Adult,36,Postgraduate,Together,Lowest,34043.0,97,1,2,0,2,9,0,0,0,0,0,0,0,20,2,14,3,0,10,1,Never Accepted
5543,2013-06-24,Adult,48,Graduate,Together,High,57811.0,49,5,7,2,11,5,0,0,0,1,0,0,0,545,7,114,37,21,78,1,Accepted once or more
1577,2014-02-19,Elder,68,Graduate,Together,Highest,78569.0,14,1,4,6,4,1,0,0,0,0,1,0,1,558,79,622,207,175,95,0,Accepted once or more
1878,2014-02-18,Adult,29,Postgraduate,Together,Lowest,23148.0,83,1,2,0,3,7,0,0,0,0,0,0,0,4,6,8,6,3,10,0,Never Accepted
3099,2013-02-25,Adult,44,Graduate,Single,Low,44267.0,48,5,5,2,4,9,0,0,0,0,0,0,0,183,5,65,3,5,49,2,Never Accepted
6055,2012-11-01,Adult,35,Graduate,Together,Highest,71626.0,94,1,5,5,8,3,0,0,0,1,0,0,0,546,72,376,94,145,72,0,Accepted once or more
5841,2013-06-28,Adult,48,Graduate,Together,High,60894.0,61,5,10,3,8,7,0,0,0,0,0,0,0,606,7,155,10,0,54,1,Never Accepted
3972,2013-04-03,Adult,38,Graduate,Together,Low,50200.0,70,6,7,1,5,8,0,0,0,0,0,0,0,266,6,51,8,6,64,2,Never Accepted
4394,2014-05-23,Adult,49,Postgraduate,Together,Highest,81051.0,43,1,5,5,12,2,0,0,0,1,1,0,0,1142,29,249,38,29,14,0,Accepted once or more
5758,2014-01-14,Adult,32,Graduate,Together,High,65169.0,23,1,10,4,13,6,1,1,1,0,1,0,1,1074,0,69,0,0,46,0,Accepted once or more
6658,2013-07-22,Adult,42,Graduate,Together,High,59868.0,37,7,11,2,12,6,0,0,0,0,0,0,0,771,51,154,54,10,154,1,Never Accepted
4603,2014-01-31,Adult,54,Postgraduate,Together,High,65695.0,50,2,5,4,10,4,0,0,0,0,0,0,0,371,32,189,0,58,6,1,Never Accepted
8427,2012-11-23,Adult,58,Postgraduate,Single,High,64857.0,78,1,7,5,10,4,0,0,0,0,0,0,0,556,14,717,210,0,43,0,Never Accepted
10260,2013-08-26,Adult,49,Postgraduate,Together,Low,45143.0,74,3,6,1,5,7,0,0,0,0,0,0,0,202,5,74,11,5,14,1,Never Accepted
7143,2013-11-06,Adult,59,Postgraduate,Together,Highest,74805.0,14,5,4,7,10,2,0,0,0,0,0,0,0,209,162,209,41,162,37,1,Never Accepted
8789,2014-01-11,Adult,25,Postgraduate,Together,High,59060.0,77,3,3,1,7,4,0,0,0,0,0,0,0,35,40,111,36,40,12,1,Never Accepted
6197,2013-04-20,Adult,52,Postgraduate,Single,Lowest,27238.0,39,3,3,0,3,9,0,0,0,0,0,0,0,37,0,17,0,0,3,2,Never Accepted
4554,2013-10-01,Adult,49,Graduate,Together,Low,47009.0,89,4,3,2,8,4,0,0,0,0,0,0,0,171,45,73,59,10,90,1,Never Accepted
4937,2014-06-10,Adult,41,Postgraduate,Together,Low,46094.0,62,1,1,0,3,7,0,0,0,0,0,0,0,12,2,20,3,2,5,2,Never Accepted
8749,2014-02-01,Adult,30,Graduate,Together,Low,37235.0,68,1,1,1,2,4,0,0,0,0,0,0,0,20,2,9,4,6,20,1,Never Accepted
1650,2013-04-22,Adult,54,Postgraduate,Together,Highest,81843.0,13,1,5,9,12,3,0,0,0,0,0,0,0,779,86,537,34,69,138,0,Never Accepted
10377,2013-06-06,Adult,56,Postgraduate,Together,Low,46692.0,37,3,6,1,5,6,0,0,0,0,0,0,0,170,6,97,24,12,88,1,Never Accepted
9206,2014-01-07,Adult,46,Graduate,Together,Highest,77382.0,36,2,5,7,12,1,0,0,0,0,1,0,0,491,48,231,112,105,134,1,Accepted once or more
10971,2012-09-03,Adult,37,Graduate,Single,Low,37774.0,28,4,7,2,3,9,0,0,1,0,0,1,1,173,8,107,7,2,176,2,Accepted once or more
6398,2014-03-29,Adult,40,Undergraduate,Together,Lowest,18393.0,2,2,3,0,3,8,0,0,0,0,0,0,0,7,10,13,16,0,4,1,Never Accepted
9212,2013-02-14,Adult,52,Postgraduate,Together,Highest,72828.0,17,6,6,3,13,7,0,0,0,0,0,0,0,1205,0,235,19,14,205,1,Never Accepted
7937,2014-04-18,Adult,32,Graduate,Together,Lowest,24711.0,86,1,3,0,3,7,0,0,0,0,0,0,0,10,7,25,6,3,7,0,Never Accepted
839,2013-09-25,Adult,39,Postgraduate,Together,Low,45503.0,54,1,3,1,4,5,0,0,0,0,0,0,0,97,4,44,6,1,18,1,Never Accepted
158,2013-11-17,Elder,69,Postgraduate,Together,Highest,71604.0,3,1,8,3,5,4,0,0,1,0,0,0,1,345,53,528,98,75,97,0,Accepted once or more
4832,2014-03-07,Adult,35,Graduate,Together,Lowest,27244.0,84,2,2,2,2,7,0,0,0,0,0,0,0,6,5,17,3,24,46,1,Never Accepted
5621,2012-12-12,Adult,45,Graduate,Together,Low,48752.0,8,5,6,1,5,9,0,0,0,0,0,0,1,73,57,100,71,15,0,2,Accepted once or more
1945,2013-09-18,Adult,52,Graduate,Together,Highest,71434.0,4,3,7,4,7,4,1,0,0,1,0,0,0,711,36,217,172,96,168,1,Accepted once or more
5147,2013-07-29,Elder,66,Graduate,Single,Highest,90842.0,57,1,4,9,13,1,0,0,0,0,0,0,0,774,70,118,182,187,93,0,Never Accepted
2535,2012-08-18,Adult,36,Postgraduate,Together,Highest,88097.0,24,1,6,5,8,9,1,0,0,1,1,0,1,163,0,480,0,126,75,1,Accepted once or more
11039,2013-09-17,Adult,39,Graduate,Together,High,51948.0,51,2,5,2,4,5,0,0,0,0,0,0,0,82,33,54,71,30,41,1,Never Accepted
9495,2013-05-08,Adult,32,Graduate,Together,Highest,71853.0,29,1,2,8,6,1,0,0,0,0,0,0,0,358,108,413,141,97,32,0,Never Accepted
9635,2014-04-20,Adult,31,Postgraduate,Together,Low,35876.0,13,1,3,1,3,6,0,0,0,0,0,0,0,66,2,40,4,3,14,0,Never Accepted
2173,2013-10-16,Adult,62,Graduate,Single,Low,40049.0,23,1,1,0,3,6,0,0,0,0,0,0,0,13,6,7,0,3,3,1,Never Accepted
942,2012-08-08,Adult,32,Graduate,Single,Low,39660.0,36,3,7,1,3,9,0,0,0,0,0,0,1,139,13,78,20,13,36,1,Accepted once or more
9386,2014-05-29,Adult,52,Graduate,Together,Low,50127.0,88,1,5,1,6,6,0,0,0,1,0,0,0,274,0,21,4,6,15,1,Accepted once or more
5510,2012-11-21,Adult,37,Postgraduate,Together,Low,43263.0,2,3,5,2,6,5,0,0,0,0,0,0,0,262,6,61,0,10,102,1,Never Accepted
2253,2013-02-16,Adult,24,Graduate,Together,Lowest,18929.0,15,1,1,0,4,6,0,0,0,0,0,0,0,32,0,8,23,4,18,0,Never Accepted
5181,2013-03-20,Adult,32,Undergraduate,Single,Lowest,24367.0,58,1,1,0,2,9,0,0,0,0,0,0,0,2,4,2,0,11,5,1,Never Accepted
10390,2013-02-10,Adult,55,Postgraduate,Together,Lowest,26887.0,27,1,1,0,3,6,0,0,0,0,0,0,0,6,7,4,3,4,6,1,Never Accepted
7793,2013-08-31,Adult,38,Graduate,Together,High,62061.0,12,3,10,4,7,6,0,0,0,1,0,0,0,641,7,84,0,30,38,1,Accepted once or more
10590,2013-03-30,Adult,58,Postgraduate,Together,Highest,76542.0,91,1,4,8,10,2,0,0,0,0,0,0,0,794,73,573,0,29,14,0,Never Accepted
5080,2013-10-21,Adult,21,Graduate,Single,Highest,70515.0,12,1,6,6,4,2,0,0,0,0,0,0,1,420,0,452,182,64,140,0,Accepted once or more
8369,2012-11-08,Adult,27,Graduate,Together,Lowest,18227.0,21,1,0,1,2,8,0,0,0,0,0,0,0,1,2,7,4,3,11,1,Never Accepted
5232,2014-01-27,Adult,49,Graduate,Together,Highest,69139.0,23,1,4,1,5,4,0,0,0,0,0,0,0,86,12,75,33,15,6,1,Never Accepted
2407,2012-11-09,Adult,32,Graduate,Together,Highest,69109.0,10,1,6,6,7,4,0,0,0,0,1,0,1,823,25,459,124,29,95,0,Accepted once or more
3834,2013-03-17,Adult,52,Graduate,Single,Highest,69627.0,35,2,8,2,11,5,0,0,0,0,0,0,0,231,161,215,171,30,53,1,Never Accepted
7912,2013-04-22,Adult,36,Graduate,Together,Low,38136.0,69,2,3,1,2,8,0,0,1,0,0,0,0,8,15,27,0,20,33,1,Accepted once or more
7712,2014-04-28,Elder,68,Postgraduate,Single,High,62159.0,68,1,6,2,10,4,0,0,0,0,0,0,0,182,17,259,77,70,29,0,Never Accepted
1065,2013-12-29,Adult,51,Graduate,Single,Highest,80695.0,85,1,5,8,5,2,0,0,0,0,0,0,0,557,129,984,193,37,18,0,Never Accepted
7275,2013-10-04,Adult,43,Postgraduate,Single,Lowest,33316.0,34,3,2,1,4,6,0,0,0,0,0,0,0,79,1,31,4,4,12,2,Never Accepted
1343,2012-09-26,Adult,46,Graduate,Together,High,58554.0,55,6,8,2,6,7,0,0,0,0,0,0,0,368,24,68,38,0,88,2,Never Accepted
1384,2013-11-23,Adult,22,Undergraduate,Together,Lowest,17256.0,10,2,2,1,2,8,0,0,1,0,0,0,0,6,4,14,8,8,22,1,Accepted once or more
9967,2013-05-30,Adult,40,Graduate,Single,High,53034.0,30,8,6,1,7,8,0,0,0,0,0,0,0,160,15,196,15,11,50,2,Never Accepted
6181,2012-07-31,Adult,64,Postgraduate,Together,High,52203.0,36,1,8,7,11,6,0,0,0,0,0,0,0,488,21,238,56,108,28,0,Never Accepted
10507,2013-07-25,Adult,37,Postgraduate,Single,High,59601.0,14,4,2,2,7,8,0,0,0,1,0,0,0,691,7,69,0,7,23,1,Accepted once or more
2674,2012-09-04,Adult,56,Postgraduate,Single,Highest,75154.0,79,1,6,3,6,3,0,0,0,0,0,0,1,543,10,205,160,143,82,1,Accepted once or more
2698,2013-11-07,Adult,38,Graduate,Single,Low,47025.0,52,3,6,3,5,6,0,0,0,0,0,0,0,254,7,108,20,0,26,1,Never Accepted
3231,2013-11-25,Adult,41,Graduate,Together,Low,37971.0,97,1,1,0,3,8,0,0,0,0,0,0,0,5,4,10,2,2,7,1,Never Accepted
10476,2014-05-13,Adult,56,Graduate,Together,High,67267.0,0,1,3,2,5,2,0,0,0,0,0,0,0,134,11,59,15,2,30,1,Never Accepted
5948,2014-04-29,Adult,39,Graduate,Single,High,57338.0,96,2,4,1,5,5,0,0,0,0,0,0,0,143,6,52,11,8,17,1,Never Accepted
9140,2013-12-25,Adult,54,Postgraduate,Together,Low,50523.0,89,2,2,0,4,6,0,0,0,0,0,0,0,51,4,24,4,7,1,2,Never Accepted
4743,2013-03-03,Adult,45,Postgraduate,Together,High,56242.0,72,5,8,4,11,6,0,0,0,0,0,0,0,689,8,167,11,8,88,1,Never Accepted
8805,2012-12-02,Adult,54,Graduate,Single,Low,48904.0,1,4,7,2,4,8,0,0,0,0,0,0,0,283,10,38,0,13,27,1,Never Accepted
1542,2013-12-30,Adult,39,Graduate,Single,High,56243.0,26,6,4,2,8,5,0,0,0,0,0,0,0,347,0,35,4,3,7,3,Never Accepted
6770,2013-08-20,Adult,29,Graduate,Together,Lowest,21355.0,5,2,2,1,2,6,0,0,1,0,0,0,1,5,13,14,0,5,31,1,Accepted once or more
8773,2013-06-25,Adult,43,Postgraduate,Together,High,57420.0,22,3,5,1,6,7,0,0,0,1,0,0,0,280,0,18,0,0,24,1,Accepted once or more
10475,2013-04-01,Adult,44,Postgraduate,Together,Low,49736.0,39,2,4,2,6,5,0,0,0,0,0,0,0,187,5,65,26,20,14,1,Never Accepted
10420,2014-05-05,Adult,59,Postgraduate,Single,Low,46390.0,56,1,4,2,3,7,0,0,0,0,0,0,0,95,14,64,2,9,38,1,Never Accepted
7514,2013-07-03,Adult,58,Postgraduate,Together,High,54342.0,74,4,3,1,4,6,0,0,0,0,0,0,0,84,10,34,11,10,28,2,Never Accepted
2902,2012-09-03,Adult,56,Graduate,Together,High,53977.0,87,1,1,0,3,5,0,0,0,0,0,0,0,19,4,12,2,2,6,2,Never Accepted
4345,2014-01-12,Adult,50,Postgraduate,Single,Low,48668.5,49,1,1,0,2,7,0,0,0,0,0,0,0,5,1,9,2,0,4,2,Never Accepted
793,2012-10-06,Adult,41,Graduate,Together,Lowest,20895.0,24,1,2,0,3,9,0,0,0,0,0,0,0,18,3,17,3,0,4,1,Never Accepted
10909,2014-01-15,Elder,66,Graduate,Together,Highest,92344.0,9,0,5,10,5,1,0,0,1,0,1,0,0,992,24,694,51,19,119,0,Accepted once or more
3769,2014-03-02,Adult,42,Postgraduate,Together,High,56756.0,17,1,1,0,3,7,0,0,0,0,0,0,0,25,1,13,0,0,3,1,Never Accepted
4791,2012-12-16,Adult,34,Graduate,Together,Low,44964.0,35,1,1,0,3,8,0,0,0,0,0,0,0,19,1,17,2,0,2,2,Never Accepted
8216,2013-10-11,Adult,42,Postgraduate,Together,High,53761.0,7,6,4,4,3,5,0,0,0,0,0,0,0,158,0,76,13,7,71,2,Never Accepted
8140,2013-10-03,Adult,41,Graduate,Together,Lowest,22682.0,51,3,2,1,4,4,0,0,0,0,0,0,0,10,14,29,4,2,36,1,Never Accepted
10146,2014-03-02,Adult,42,Postgraduate,Together,Low,38887.0,17,1,1,0,3,7,0,0,0,0,0,0,0,25,1,13,0,0,3,1,Never Accepted
5289,2012-11-09,Adult,39,Postgraduate,Single,Low,41658.0,30,2,1,1,2,4,0,0,0,0,0,0,0,8,4,12,15,4,29,2,Never Accepted
2587,2014-05-15,Adult,42,Postgraduate,Together,Lowest,29791.0,21,2,2,0,3,5,0,0,0,0,0,0,0,14,0,6,0,0,0,1,Never Accepted
